"Math and logic games","Agostini, Franco.","1/1/1983",abqLib
"Sleepless : a novel","Huston, Charlie.","1/1/2010",abqLib
"The 2nd Scientific American book of mathematical puzzles & diversions","Gardner, Martin, 1914-2010.","1/1/1987",abqLib
"Classic brainteasers","Gardner, Martin, 1914-2010.","1/1/1994",abqLib
"How mathematicians think : using ambiguity, contradiction, and paradox to create mathematics","Byers, William, 1943-","1/1/2007",abqLib
"Aha! gotcha : paradoxes to puzzle and delight","Gardner, Martin, 1914-2010.","1/1/1982",abqLib
"Mind-boggling word puzzles","Gardner, Martin, 1914-2010.","1/1/2001",abqLib
"Mary Ann in autumn : a Tales of the city novel","Maupin, Armistead.","1/1/2010",abqLib
"American grace : how religion divides and unites us","Putnam, Robert D.","1/1/2010",abqLib
"Saturday","McEwan, Ian.","1/1/2005",abqLib
"Saturday","McEwan, Ian.","1/1/2005",abqLib
"The last days of Ptolemy Grey","Mosley, Walter.","1/1/2010",abqLib
"The instant physicist : an illustrated guide","Muller, R. (Richard)","1/1/2011",abqLib
"Freedom : a novel","Franzen, Jonathan.","1/1/2010",abqLib
"Hitch-22 : a memoir","Hitchens, Christopher.","1/1/2010",abqLib
"You don't have to be a Buddhist to know nothing : an illustrious collection of thoughts on naught","Hitchens, Christopher.","1/1/2009",abqLib
"Absence of mind : the dispelling of inwardness from the modern myth of the self","Robinson, Marilynne.","1/1/2010",abqLib
"Voltaire and the triumph of the Enlightenment","Kors, Alan Charles.","1/1/2001",abqLib
"Some we love, some we hate, some we eat : why it's so hard to think straight about animals","Herzog, Hal.","1/1/2010",abqLib
"The last days of Ptolemy Grey","Mosley, Walter.","1/1/2010",abqLib
"The fires of Vesuvius : Pompeii lost and found","Beard, Mary, 1955-","1/1/2008",abqLib
"The casebook of Victor Frankenstein","Ackroyd, Peter, 1949-","1/1/2009",abqLib
"What the dog saw and other adventures","Gladwell, Malcolm, 1963-","1/1/2009",abqLib
"Self comes to mind : constructing the conscious brain","Damasio, Antonio R.","1/1/2010",abqLib
"At home : a short history of private life","Bryson, Bill.","1/1/2010",abqLib
"The politics of chaos in the Middle East","Roy, Olivier, 1949-","1/1/2008",abqLib
"What the dog saw","Gladwell, Malcolm, 1963-","1/1/2009",abqLib
"La's orchestra saves the world [large print]","McCall Smith, Alexander, 1948-","1/1/2009",abqLib
"Molvania : a land untouched by modern dentistry","Cilauro, Santo.","1/1/2003",abqLib
"Dave Barry's history of the millennium (so far)","Barry, Dave.","1/1/2007",abqLib
"Dilbert and the way of the weasel","Adams, Scott, 1957-","1/1/2002",abqLib
"The bedside, bathtub & armchair companion to Sherlock Holmes","Riley, Dick.","1/1/1999",abqLib
"Out of the frying pan, into the choir : a Ruby, the Rabbi's wife mystery","Kahn, Sharon, 1934-","1/1/2006",abqLib
"Naked brunch","Hayter, Sparkle, 1958-","1/1/2003",abqLib
"The pot thief who studied Ptolemy","Orenduff, J. Michael.","1/1/2009",abqLib
"The game : penetrating the secret society of pickup artists","Strauss, Neil.","1/1/2005",abqLib
"Sherlock Holmes was wrong : reopening the case of the Hound of the Baskervilles","Bayard, Pierre, 1954-","1/1/2008",abqLib
"The Game is afoot : parodies, pastiches and ponderings of Sherlock Holmes","Bayard, Pierre, 1954-","1/1/1994",abqLib
"Immortal sleuth ; Sherlockian musings and memories","Harrison, Michael.","1/1/1983",abqLib
"Holy clues : investigating life's mysteries with Sherlock Holmes","Kendrick, Stephen, 1954-","1/1/1999",abqLib
"City of tiny lights","Neate, Patrick.","1/1/2006",abqLib
"Guatemala : the rough guide.","Neate, Patrick.","1/1/1998",abqLib
"The hound of the Baskervilles","Doyle, Arthur Conan, 1859-1930.","1/1/1986",abqLib
"I remember nothing : and other reflections","Ephron, Nora.","1/1/2010",abqLib
"Shades of grey :  the road to high saffron : a novel","Fforde, Jasper.","1/1/2010",abqLib
"The Eyre affair","Fforde, Jasper.","1/1/2002",abqLib
"Michelin Italia.","Fforde, Jasper.","1/1/1998",abqLib
"The man who liked slow tomatoes","Constantine, K. C.","1/1/1982",abqLib
"No nest for the wicket ","Andrews, Donna.","1/1/2006",abqLib
"Apollo's angels : a history of ballet","Homans, Jennifer.","1/1/2010",abqLib
"How to dunk a doughnut : the science of everyday life","Fisher, Len.","1/1/2003",abqLib
"Where good ideas come from : the natural history of innovation","Johnson, Steven, 1968-","1/1/2010",abqLib
"The dirt","Mötley Crüe (Musical group)","1/1/2001",abqLib
"I don't know how she does it : the life of Kate Reddy, working mother","Pearson, Allison, 1960-","1/1/2002",abqLib
"Poser : my life in twenty-three yoga poses","Dederer, Claire, 1967-","1/1/2010",abqLib
"The pot thief who studied Pythagoras","Orenduff, J. Michael.","1/1/2009",abqLib
"Rick Steves' Italy.","Orenduff, J. Michael.","1/1/1996",abqLib
"What's a girl gotta do?","Hayter, Sparkle, 1958-","1/1/1994",abqLib
"Nice girls finish last","Hayter, Sparkle, 1958-","1/1/1996",abqLib
"Losing the news : the future of the news that feeds democracy","Jones, Alex S.","1/1/2009",abqLib
"Radioactive. ; Marie and Pierre Curie : a tale of love and fallout","Redniss, Lauren.","1/1/2010",abqLib
"The new annotated Sherlock Holmes : the novels ","Doyle, Arthur Conan, 1859-1930.","1/1/2006",abqLib
"Mozzarella most murderous","Fairbanks, Nancy, 1934-","1/1/2005",abqLib
"The gun seller","Laurie, Hugh, 1959-","1/1/1997",abqLib
"Political fictions","Didion, Joan.","1/1/2001",abqLib
"The mind's eye","Sacks, Oliver W.","1/1/2010",abqLib
"Nomad : from Islam to America--a personal journey through the clash of civilizations/ Ayaan Hirsi Ali.","Hirsi Ali, Ayaan, 1969-","1/1/2010",abqLib
"Stories of your life and others","Chiang, Ted.","1/1/2002",abqLib
"Bandit queen boogie : a madcap caper of two accidental criminals","Hayter, Sparkle, 1958-","1/1/2004",abqLib
"Farthing","Walton, Jo.","1/1/2006",abqLib
"The last manly man : a Robin Hudson mystery","Hayter, Sparkle, 1958-","1/1/1998",abqLib
"From the mixed-up files of Mrs. Basil E. Frankweiler","Konigsburg, E. L.","1/1/1967",abqLib
"An object of beauty : a novel","Martin, Steve, 1945-","1/1/2010",abqLib
"Bon bon voyage","Fairbanks, Nancy, 1934-","1/1/2006",abqLib
"Fantasy freaks and gaming geeks : an epic quest for reality among role players, online gamers, and other dwellers of imaginary realms","Gilsdorf, Ethan.","1/1/2009",abqLib
"I'd know you anywhere","Lippman, Laura, 1959-","1/1/2010",abqLib
"From the mixed-up files of Mrs. Basil E. Frankweiler","Konigsburg, E. L.","1/1/2003",abqLib
"Our tragic universe","Thomas, Scarlett.","1/1/2010",abqLib
"You've got murder","Andrews, Donna.","1/1/2002",abqLib
"The many deaths of the Firefly Brothers","Mullen, Thomas.","1/1/2010",abqLib
"I'd know you anywhere : a novel","Lippman, Laura, 1959-","1/1/2010",abqLib
"Savages","Winslow, Don, 1953-","1/1/2010",abqLib
"Murder, with peacocks","Andrews, Donna.","1/1/1999",abqLib
"Owls well that ends well : a Meg Langslow mystery","Andrews, Donna.","1/1/2005",abqLib
"We'll always have parrots","Andrews, Donna.","1/1/2004",abqLib
"Dreamsongs","Martin, George R. R.","1/1/2007",abqLib
"I think I love you","Pearson, Allison, 1960-","1/1/2011",abqLib
"Jester leaps in : a medieval mystery","Gordon, Alan (Alan R.)","1/1/2000",abqLib
"Delete all suspects","Andrews, Donna.","1/1/2005",abqLib
"Revenge of the wrought-iron flamingos","Andrews, Donna.","1/1/2001",abqLib
"Thirteenth night : a medieval mystery","Gordon, Alan (Alan R.)","1/1/1999",abqLib
"Jane and the barque of frailty","Barron, Stephanie.","1/1/2006",abqLib
"How to live safely in a science fictional universe","Yu, Charles, 1976-","1/1/2010",abqLib
"Access denied","Andrews, Donna.","1/1/2004",abqLib
"Murder on a girls' night out","George, Anne.","1/1/1996",abqLib
"The fabric of the cosmos : space, time, and the texture of reality","Greene, B. (Brian), 1963-","1/1/2004",abqLib
"The white garden : a novel of Virginia Woolf","Barron, Stephanie.","1/1/2009",abqLib
"Superfreakonomics : [global cooling, patriotic prostitutes, and why suicide bombers should buy life insurance]","Levitt, Steven D.","1/1/2010",abqLib
"A flaw in the blood","Barron, Stephanie.","1/1/2008",abqLib
"The city & the city","Miéville, China.","1/1/2009",abqLib
"The price of everything : solving the mystery of why we pay what we do","Porter, Eduardo.","1/1/2011",abqLib
"The elegant universe : superstrings, hidden dimensions, and the quest for the ultimate theory","Greene, B. (Brian), 1963-","1/1/2003",abqLib
"Not even wrong : the failure of string theory and the search for unity in physical law","Woit, Peter.","1/1/2006",abqLib
"Faith, interrupted : a spiritual journey","Lax, Eric.","1/1/2010",abqLib
"Revolution in the head : the Beatles' records and the sixties","MacDonald, Ian.","1/1/1994",abqLib
"The art of travel","De Botton, Alain.","1/1/2002",abqLib
"The reluctant fundamentalist","Hamid, Mohsin, 1971-","1/1/2007",abqLib
"The third man; and, The fallen idol [large print]","Greene, Graham, 1904-1991.","1/1/1994",abqLib
"The hidden reality : parallel universes and the deep laws of the cosmos","Greene, B. (Brian), 1963-","1/1/2011",abqLib
"All the devils are here : the hidden history of the financial crisis","McLean, Bethany.","1/1/2010",abqLib
"Griftopia : bubble machines, vampire squids, and the long con that is breaking America","Taibbi, Matt.","1/1/2010",abqLib
"Programming the universe : from the big bang to quantum computers","Lloyd, Seth, 1960-","1/1/2006",abqLib
"The evolution-creation struggle","Ruse, Michael.","1/1/2005",abqLib
"Whole earth discipline : an ecopragmatist manifesto","Brand, Stewart.","1/1/2009",abqLib
"The science of fear : why we fear the things we shouldn't-- and put ourselves in greater danger","Gardner, Dan, 1968-","1/1/2008",abqLib
"The reluctant fundamentalist","Hamid, Mohsin, 1971-","1/1/2007",abqLib
"Scott Pilgrim's precious little life. Vol. 1.","O'Malley, Bryan Lee.","1/1/2004",abqLib
"Say everything : how blogging began, what it's becoming, and why it matters","Rosenberg, Scott.","1/1/2009",abqLib
"First grave on the right","Jones, Darynda.","1/1/2011",abqLib
"Generation me : why today's young Americans are more confident, assertive, entitled-and more miserable-than ever before","Twenge, Jean M., 1971-","1/1/2006",abqLib
"The moral landscape : how science can determine human values","Harris, Sam, 1967-","1/1/2010",abqLib
"Cultural amnesia : necessary memories from history and the arts","James, Clive, 1939-","1/1/2007",abqLib
"Footprint Peru.","James, Clive, 1939-","1/1/2005",abqLib
"In the footsteps of the prophet : lessons from the life of Muhammad","Ramadan, Tariq.","1/1/2007",abqLib
"The rough guide to Central America on a budget.","Ramadan, Tariq.","1/1/",abqLib
"The spirit level : why greater equality makes societies stronger","Wilkinson, Richard G.","1/1/2009",abqLib
"Everything is obvious : once you know the answer","Watts, Duncan J., 1971-","1/1/2011",abqLib
"The information : a history, a theory, a flood","Gleick, James.","1/1/2011",abqLib
"Moby-duck : the true story of 28,800 bath toys lost at sea, and of the beachcombers, oceanographers, environmentalists, and fools-- including the author-- who went in search of them","Hohn, Donovan.","1/1/2011",abqLib
"Annoying : the science of what bugs us","Palca, Joe.","1/1/2011",abqLib
"Back to our future : how the 1980s explain the world we live in now--our culture, our politics, our everything","Sirota, David (David J.)","1/1/2011",abqLib
"A planet of viruses","Zimmer, Carl, 1966-","1/1/2011",abqLib
"Lord of light","Zelazny, Roger.","1/1/2004",abqLib
"A boy and his bot","Wilson, Daniel H. (Daniel Howard), 1978-","1/1/2011",abqLib
"Postmodern Pooh","Crews, Frederick C.","1/1/2002",abqLib
"Word freak : heartbreak, triumph, genius, and obsession in the world of competitive scrabble","Fatsis, Stefan.","1/1/2001",abqLib
"Her smoke rose up forever : the great years of James Tiptree, Jr.","Tiptree, James, Jr., 1915-1987.","1/1/1990",abqLib
"The filter bubble : what the Internet is hiding from you","Pariser, Eli.","1/1/2011",abqLib
"Future babble : why expert predictions are next to worthless, and you can do better","Gardner, Dan, 1968-","1/1/2011",abqLib
"A Jane Austen education : how six novels taught me about love, friendship, and the things that really matter","Deresiewicz, William, 1964-","1/1/2011",abqLib
"Ka","Calasso, Roberto.","1/1/1998",abqLib
"Divided highways : building the interstate highways, transforming American life","Lewis, Tom, 1942-","1/1/1997",abqLib
"The big roads : the untold story of the engineers, visionaries, and trailblazers who created the American superhighways","Swift, Earl, 1958-","1/1/2011",abqLib
"Grendel","Gardner, John, 1933-","1/1/1971",abqLib
"The gum thief : a novel","Coupland, Douglas.","1/1/2007",abqLib
"Generation A","Coupland, Douglas.","1/1/2010",abqLib
"Dark specter : a novel","Dibdin, Michael.","1/1/1996",abqLib
"Nothing to envy : ordinary lives in North Korea","Demick, Barbara.","1/1/2010",abqLib
"Alone together : why we expect more from technology and less from each other","Turkle, Sherry.","1/1/2011",abqLib
"Dead Lagoon : an Aurelio Zen mystery","Dibdin, Michael.","1/1/1994",abqLib
"Bossypants","Fey, Tina, 1970-","1/1/2011",abqLib
"Retirement homes are murder [large print]","Befeler, Mike.","1/1/2007",abqLib
"Weeds : in defense of nature's most unloved plants","Mabey, Richard, 1941-","1/1/2010",abqLib
"The housekeeper and the professor","Ogawa, Yko, 1962-","1/1/2009",abqLib
"A billion wicked thoughts : what the world's largest experiment reveals about human desire","Ogas, Ogi.","1/1/2011",abqLib
"Codex","Grossman, Lev.","1/1/2004",abqLib
"The happiness hypothesis : finding modern truth in ancient wisdom","Haidt, Jonathan.","1/1/2005",abqLib
"The beginning of infinity : explanations that transform the world","Deutsch, David, 1953-","1/1/2011",abqLib
"Incognito : the secret lives of brains","Eagleman, David.","1/1/2011",abqLib
"Robopocalypse : a novel","Wilson, Daniel H. (Daniel Howard), 1978-","1/1/2011",abqLib
"No ordinary genius : the illustrated Richard Feynman","Feynman, Richard P. (Richard Phillips), 1918-1988.","1/1/1994",abqLib
"Six not-so-easy pieces : Einstein's relativity, symmetry, and space-time","Feynman, Richard P. (Richard Phillips), 1918-1988.","1/1/1997",abqLib
"Vampires : the recent undead","Feynman, Richard P. (Richard Phillips), 1918-1988.","1/1/2011",abqLib
"The way through doors","Ball, Jesse, 1978-","1/1/2009",abqLib
"How to live, or, a life of Montaigne : in one question and twenty attempts at an answer","Bakewell, Sarah.","1/1/2010",abqLib
"A visit from the Goon Squad","Egan, Jennifer.","1/1/2010",abqLib
"CliffsNotes, Jane Eyre","Jacobson, Karin, 1964-","1/1/2000",abqLib
"Railroaded : the transcontinentals and the making of modern America","White, Richard, 1947-","1/1/2011",abqLib
"Zero history","Gibson, William, 1948-","1/1/2010",abqLib
"Dogs and water","Nilsen, Anders, 1973-","1/1/2007",abqLib
"The wild hog murders","Crider, Bill, 1941-","1/1/2011",abqLib
"Age of greed : the triumph of finance and the decline of America, 1970 to the present","Madrick, Jeffrey G.","1/1/2011",abqLib
"Pattern recognition","Gibson, William, 1948-","1/1/2003",abqLib
"All things shining : reading the Western classics to find meaning in a secular age","Dreyfus, Hubert L.","1/1/2011",abqLib
"Him, her, him again, the end of him : a novel","Marx, Patricia (Patricia A.)","1/1/2007",abqLib
"The portable atheist : essential readings for the non-believer","Marx, Patricia (Patricia A.)","1/1/2007",abqLib
"The secret life of pronouns : what our words say about us","Pennebaker, James W.","1/1/2011",abqLib
"Gun, with occasional music","Lethem, Jonathan.","1/1/2003",abqLib
"The magician king","Grossman, Lev.","1/1/2011",abqLib
"The psychopath test : a journey through the madness industry","Ronson, Jon, 1967-","1/1/2011",abqLib
"Samedi the deafness : a novel","Ball, Jesse, 1978-","1/1/2007",abqLib
"The Greek who stole Christmas : a Diamond Brothers mystery","Horowitz, Anthony, 1955-","1/1/2008",abqLib
"The Falcon's Malteser : a Diamond brothers mystery","Horowitz, Anthony, 1955-","1/1/2004",abqLib
"The coming population crash : and our planet's surprising future","Pearce, Fred.","1/1/2010",abqLib
"The neighborhood project : using evolution to improve my city, one block at a time","Wilson, David Sloan.","1/1/2011",abqLib
"With speed and violence : why scientists fear tipping points in climate change","Pearce, Fred.","1/1/2007",abqLib
"The green leopard plague : and other stories","Williams, Walter Jon.","1/1/2010",abqLib
"Embassytown","Miéville, China.","1/1/2011",abqLib
"Just my type : a book about fonts","Garfield, Simon.","1/1/2011",abqLib
"Arguably : essays","Hitchens, Christopher.","1/1/2011",abqLib
"Ready player one : a novel","Cline, Ernest.","1/1/2011",abqLib
"Retromania : pop culture's addiction to its own past","Reynolds, Simon, 1963-","1/1/2011",abqLib
"Half empty","Rakoff, David.","1/1/2010",abqLib
"Through the language glass : why the world looks different in other languages","Deutscher, Guy, Dr.","1/1/2010",abqLib
"The emperor of all maladies : a biography of cancer","Mukherjee, Siddhartha.","1/1/2010",abqLib
"All cry chaos : an Henri Poincaré mystery","Rosen, Leonard J.","1/1/2011",abqLib
"Boomerang : travels in the new Third World","Lewis, Michael (Michael M.)","1/1/2011",abqLib
"Skippy dies ","Murray, Paul.","1/1/2010",abqLib
"Brandwashed : tricks companies use to manipulate our minds and persuade us to buy","Lindström, Martin, 1970-","1/1/2011",abqLib
"Gun, with occasional music : a novel","Lethem, Jonathan.","1/1/2007",abqLib
"Lectures on the history of political philosophy","Rawls, John, 1921-2002.","1/1/2007",abqLib
"Justice as fairness : a restatement","Rawls, John, 1921-2002.","1/1/2001",abqLib
"The great A&P and the struggle for small business in America","Levinson, Marc.","1/1/2011",abqLib
"Nerd do well : a small boy's journey to becoming a big kid","Pegg, Simon, 1970-","1/1/2010",abqLib
"Richard III","Shakespeare, William, 1564-1616.","1/1/1995",abqLib
"Reamde","Stephenson, Neal.","1/1/2011",abqLib
"Maphead : charting the wide, weird world of geography","Jennings, Ken, 1974-","1/1/2011",abqLib
"CliffsNotes, Richard III","Lowers, James K.","1/1/1966",abqLib
"Life","Richards, Keith, 1943-","1/1/2010",abqLib
"You don't love me yet","Lethem, Jonathan.","1/1/2007",abqLib
"Extra virgin : a young woman discovers the Italian Riviera, where every month is enchanted","Hawes, Annie.","1/1/2001",abqLib
"Knocking on heaven's door : how physics and scientific thinking illuminate the universe and the modern world","Randall, Lisa.","1/1/2011",abqLib
"Play it as it lays : a novel","Didion, Joan.","1/1/2005",abqLib
"The ecstasy of influence : nonfictions, etc.","Lethem, Jonathan.","1/1/2011",abqLib
"Final Jeopardy : man vs. machine and the quest to know everything","Baker, Stephen, 1955 November 15-","1/1/2011",abqLib
"The bed of Procrustes : philosophical and practical aphorisms","Taleb, Nassim.","1/1/2010",abqLib
"Bad samaritans : the myth of free trade and the secret history of capitalism","Chang, Ha-Joon.","1/1/2008",abqLib
"23 things they don't tell you about capitalism","Chang, Ha-Joon.","1/1/2010",abqLib
"Free ride : how digital parasites are destroying the culture business, and how the culture business can fight back","Levine, Robert, 1970-","1/1/2011",abqLib
"The sense of an ending","Barnes, Julian.","1/1/2011",abqLib
"Andalucia.","Barnes, Julian.","1/1/1999",abqLib
"Spain","Barnes, Julian.","1/1/2010",abqLib
"Why the West rules--for now : the patterns of history, and what they reveal about the future","Morris, Ian, 1960-","1/1/2010",abqLib
"Blue nights","Didion, Joan.","1/1/2011",abqLib
"Fodor's see it. Spain.","Didion, Joan.","1/1/",abqLib
"Barcelona & Catalonia.","Didion, Joan.","1/1/1999",abqLib
"Fodor's Barcelona with highlights of Catalonia and Bilbao.","Didion, Joan.","1/1/2005",abqLib
"Spain & Portugal [videorecording (DVD)]","Didion, Joan.","1/1/2001",abqLib
"Modern art : a very short introduction","Cottington, David.","1/1/2005",abqLib
"Death comes to Pemberley","James, P. D.","1/1/2011",abqLib
"The leftovers","Perrotta, Tom, 1961-","1/1/2011",abqLib
"Zombie economics : how dead ideas still walk among us","Quiggin, John.","1/1/2010",abqLib
"Public enemies : dueling writers take on each other and the world","Lévy, Bernard-Henri.","1/1/2011",abqLib
"Fear : the history of a political idea","Robin, Corey, 1967-","1/1/2004",abqLib
"The map and the territory","Houellebecq, Michel.","1/1/2011",abqLib
"The possibility of an island","Houellebecq, Michel.","1/1/2006",abqLib
"Barcelona : the rough guide.","Houellebecq, Michel.","1/1/1997",abqLib
"Too big to know : rethinking knowledge now that the facts aren't the facts, experts are everywhere, and the smartest person in the room is the room","Weinberger, David, 1950-","1/1/2012",abqLib
"Let's go. Spain & Portugal, including Morocco.","Weinberger, David, 1950-","1/1/1998",abqLib
"My American unhappiness","Bakopoulos, Dean.","1/1/2011",abqLib
"Chronicle of a death foretold : a novel","García Márquez, Gabriel, 1927-2014.","1/1/2003",abqLib
"Slouching towards Bethlehem","Didion, Joan.","1/1/1968",abqLib
"The white album","Didion, Joan.","1/1/1979",abqLib
"The last testament","Javerbaum, David.","1/1/2011",abqLib
"Ghosts of Spain : travels through Spain and its silent past","Tremlett, Giles.","1/1/2007",abqLib
"The best American mystery stories of the century","Tremlett, Giles.","1/1/2000",abqLib
"Vulture peak","Burdett, John.","1/1/2011",abqLib
"The blessing way","Hillerman, Tony.","1/1/1990",abqLib
"Scapegoat : a history of blaming other people","Campbell, Charlie.","1/1/2012",abqLib
"The Blessing way [large print] : a Joe Leaphorn mystery","Hillerman, Tony.","1/1/1989",abqLib
"The art of fielding : a novel","Harbach, Chad.","1/1/2011",abqLib
"The charming quirks of others","McCall Smith, Alexander, 1948-","1/1/2010",abqLib
"The lost art of gratitude","McCall Smith, Alexander, 1948-","1/1/2009",abqLib
"The comforts of a muddy Saturday : an Isabel Dalhousie novel","McCall Smith, Alexander, 1948-","1/1/2008",abqLib
"The godfather of Kathmandu","Burdett, John.","1/1/2010",abqLib
"Racquetball fundamentals","Burdett, John.","1/1/2004",abqLib
"The forgotten affairs of youth","McCall Smith, Alexander, 1948-","1/1/2011",abqLib
"The charming quirks of others [large print]","McCall Smith, Alexander, 1948-","1/1/2010",abqLib
"The forgotten affairs of youth","McCall Smith, Alexander, 1948-","1/1/2011",abqLib
"Wild thing : a novel","Bazell, Josh.","1/1/2012",abqLib
"Thinking, fast and slow","Kahneman, Daniel, 1934-","1/1/2011",abqLib
"Beat the reaper : a novel","Bazell, Josh.","1/1/2009",abqLib
"Mathematics of life","Stewart, Ian, 1945-","1/1/2011",abqLib
"An Arcadian death [large print] : an Inspector Alvarez novel","Jeffries, Roderic, 1926-","1/1/1995",abqLib
"Sunnyside","Gold, Glen David, 1964-","1/1/2009",abqLib
"The boy-bishop's glovemaker","Jecks, Michael.","1/1/2001",abqLib
"Carter beats the Devil : a novel","Gold, Glen David, 1964-","1/1/2001",abqLib
"The lost art of gratitude [large print]","McCall Smith, Alexander, 1948-","1/1/2009",abqLib
"The marriage plot","Eugenides, Jeffrey.","1/1/2011",abqLib
"Murder, Majorcan style","Jeffries, Roderic, 1926-","1/1/2011",abqLib
"France.","Jeffries, Roderic, 1926-","1/1/",abqLib
"France : selection of hotels and restaurants.","Jeffries, Roderic, 1926-","1/1/",abqLib
"The rough guide to France.","Jeffries, Roderic, 1926-","1/1/1986",abqLib
"Fodor's France.","Jeffries, Roderic, 1926-","1/1/",abqLib
"Frommer's ... France.","Jeffries, Roderic, 1926-","1/1/1996",abqLib
"No cheating, no dying : I had a good marriage. Then I tried to make it better","Weil, Elizabeth, 1969-","1/1/2012",abqLib
"A universe from nothing : why there is something rather than nothing","Krauss, Lawrence Maxwell.","1/1/2012",abqLib
"Reamde : a novel","Stephenson, Neal.","1/1/2011",abqLib
"Quiet : the power of introverts in a world that can't stop talking","Cain, Susan.","1/1/2012",abqLib
"In the country of men","Matar, Hisham, 1970-","1/1/2007",abqLib
"Love songs from a shallow grave : a Dr. Siri investigation set in Laos","Cotterill, Colin.","1/1/2011",abqLib
"Reality is broken : why games make us better and how they can change the world","McGonigal, Jane.","1/1/2011",abqLib
"Arcadia","Groff, Lauren.","1/1/2012",abqLib
"The leftovers","Perrotta, Tom, 1961-","1/1/2011",abqLib
"Zen and the art of motorcycle maintenance : an inquiry into values","Pirsig, Robert M.","1/1/1996",abqLib
"The sandman : season of mists","Gaiman, Neil.","1/1/1992",abqLib
"Little children","Perrotta, Tom, 1961-","1/1/2004",abqLib
"Gods without men","Kunzru, Hari, 1969-","1/1/2012",abqLib
"Aerotropolis : the way we'll live next","Kasarda, John D.","1/1/2011",abqLib
"Dissolution","Sansom, C. J.","1/1/2003",abqLib
"The coroner's lunch","Cotterill, Colin.","1/1/2011",abqLib
"The golden compass","Pullman, Philip, 1946-","1/1/1999",abqLib
"Death comes to Pemberley : a novel","James, P. D.","1/1/2011",abqLib
"Friends, lovers, chocolate : an Isabel Dalhousie mystery","McCall Smith, Alexander, 1948-","1/1/2005",abqLib
"Stress and your body. Part 2 of 2","Sapolsky, Robert M.","1/1/2010",abqLib
"Stress and your body. Part 1 of 2","Sapolsky, Robert M.","1/1/2010",abqLib
"Shibumi","Trevanian.","1/1/1979",abqLib
"Paris, I love you but you're bringing me down","Baldwin, Rosecrans.","1/1/2012",abqLib
"The merry misogynist","Cotterill, Colin.","1/1/2011",abqLib
"The abstinence teacher : a novel","Perrotta, Tom, 1961-","1/1/2007",abqLib
"Anarchy and old dogs","Cotterill, Colin.","1/1/2011",abqLib
"Curse of the pogo stick","Cotterill, Colin.","1/1/2011",abqLib
"You lost me there","Baldwin, Rosecrans.","1/1/2010",abqLib
"The android's dream","Scalzi, John, 1969-","1/1/2006",abqLib
"Old man's war","Scalzi, John, 1969-","1/1/2005",abqLib
"The nearly-wed handbook : how to survive the happiest day of your life","Zevin, Dan.","1/1/1998",abqLib
"The day I turned uncool : confessions of a reluctant grown-up","Zevin, Dan.","1/1/2002",abqLib
"A long walk up the water slide","Winslow, Don, 1953-","1/1/1994",abqLib
"Turing's cathedral : the origins of the digital universe","Dyson, George, 1953-","1/1/2012",abqLib
"Lucifer. bk. 4, The divine comedy","Carey, Mike.","1/1/2003",abqLib
"Beautiful evidence","Tufte, Edward R., 1942-","1/1/2006",abqLib
"What money can't buy : the moral limits of markets","Sandel, Michael J.","1/1/2012",abqLib
"Amped : a novel","Wilson, Daniel H. (Daniel Howard), 1978-","1/1/2012",abqLib
"The unwanted sound of everything we want : a book about noise","Keizer, Garret.","1/1/2010",abqLib
"Mort : a novel of Discworld","Pratchett, Terry.","1/1/1987",abqLib
"Good omens : [the nice and accurate prophecies of Agnes Nutter, witch]","Gaiman, Neil.","1/1/2009",abqLib
"Who controls the Internet? : illusions of a borderless world","Goldsmith, Jack L.","1/1/2008",abqLib
"The master switch : the rise and fall of information empires","Wu, Tim.","1/1/2010",abqLib
"Going postal","Pratchett, Terry.","1/1/2004",abqLib
"Ghost world","Clowes, Daniel.","1/1/1998",abqLib
"Billy and the Boingers bootleg","Breathed, Berke.","1/1/1987",abqLib
"The best comics of the decade, 1980-1990","Breathed, Berke.","1/1/1990",abqLib
"Tubes : a journey to the center of the Internet","Blum, Andrew.","1/1/2012",abqLib
"Mennonite in a little black dress : a memoir of going home","Janzen, Rhoda.","1/1/2009",abqLib
"1Q84","Murakami, Haruki, 1949-","1/1/2011",abqLib
"Anya's ghost","Brosgol, Vera.","1/1/2011",abqLib
"Machine man","Barry, Max, 1973-","1/1/2011",abqLib
"Merry wives of Maggody : an Arly Hanks mystery","Hess, Joan.","1/1/2010",abqLib
"The poisoner of Ptah : a story of intrigue and murder set in ancient Egypt","Doherty, P. C.","1/1/2008",abqLib
"Dead horse : a novel","Satterthwait, Walter.","1/1/2006",abqLib
"The Mysterium : a Hugh Corbett medieval mystery","Doherty, P. C.","1/1/2012",abqLib
"Monoculture : how one story is changing everything","Michaels, F. S.","1/1/2011",abqLib
"Railsea","Miéville, China.","1/1/2012",abqLib
"Jennifer Government : a novel","Barry, Max, 1973-","1/1/2003",abqLib
"Bring up the bodies : a novel","Mantel, Hilary, 1952-","1/1/2012",abqLib
"The leftovers [large print]","Perrotta, Tom, 1961-","1/1/2011",abqLib
"A heartbreaking work of staggering genius","Eggers, Dave.","1/1/2010",abqLib
"You don't sweat much for a fat girl : observations on life from the shallow end of the pool","Rivenbark, Celia.","1/1/2011",abqLib
"Twilight of the elites : America after meritocracy","Hayes, Christopher, 1979-","1/1/2012",abqLib
